,Word,Frequency,tf_idf
4999,potentially,37,8.483810023722529e-05
5001,inexperienced,37,8.483810023722529e-05
4997,straightforward,37,8.483810023722529e-05
4946,drastically,37,8.483810023722529e-05
4932,attest,37,8.483810023722529e-05
4993,fanatic,37,8.483810023722529e-05
4963,overwhelmingly,37,8.483810023722529e-05
4991,aforementioned,37,8.483810023722529e-05
4951,matched,37,8.483810023722529e-05
4953,rely,37,8.483810023722529e-05
4954,communicate,37,8.483810023722529e-05
4942,counting,37,8.483810023722529e-05
4949,unapologetic,37,8.483810023722529e-05
4956,dangerous,37,8.483810023722529e-05
4941,broad,37,8.483810023722529e-05
4950,scary,37,8.483810023722529e-05
4965,warming,37,8.483810023722529e-05
4986,hotter,37,8.483810023722529e-05
4976,abysmal,37,8.483810023722529e-05
4977,towner,37,8.483810023722529e-05
4978,flowing,37,8.483810023722529e-05
4973,sincerely,37,8.483810023722529e-05
4983,impatient,37,8.483810023722529e-05
4984,radio,37,8.483810023722529e-05
5061,twelve,36,8.44914314283388e-05
5030,ugly,36,8.44914314283388e-05
5059,kosher,36,8.44914314283388e-05
5056,bros.,36,8.44914314283388e-05
5026,millvale,36,8.44914314283388e-05
5027,scam,36,8.44914314283388e-05
5016,cordon,36,8.414219304998204e-05
5070,pat,36,8.414219304998204e-05
5052,rt,36,8.414219304998204e-05
5076,pete,35,8.402551470880917e-05
5157,mac-n-cheese,35,8.402551470880917e-05
5064,well-done,36,8.380370219074611e-05
5021,border,36,8.380370219074611e-05
5057,wouldnt,36,8.380370219074611e-05
5015,cobb,36,8.380370219074611e-05
5049,giordano,36,8.380370219074611e-05
5011,debate,36,8.380370219074611e-05
5146,brewpub,35,8.36218997510771e-05
5063,artisanal,36,8.347531706023668e-05
5060,reopened,36,8.347531706023668e-05
5067,boo,36,8.347531706023668e-05
5054,alert,36,8.347531706023668e-05
5053,restaurant/bar,36,8.347531706023668e-05
5050,descent,36,8.347531706023668e-05
5045,designated,36,8.347531706023668e-05
5008,gate,36,8.347531706023668e-05
5009,german,36,8.347531706023668e-05
5039,wed,36,8.347531706023668e-05
5014,youngest,36,8.347531706023668e-05
5017,warmth,36,8.347531706023668e-05
5032,insulting,36,8.347531706023668e-05
5193,guidos,34,8.336030544319855e-05
5217,catena,34,8.336030544319855e-05
5156,stix,35,8.323296499747576e-05
5144,venice,35,8.323296499747576e-05
5091,napoletana,35,8.323296499747576e-05
5078,nino,35,8.323296499747576e-05
5072,sudden,36,8.315645169228167e-05
5069,in-law,36,8.315645169228167e-05
5022,doctor,36,8.315645169228167e-05
5071,requires,36,8.315645169228167e-05
5044,fame,36,8.315645169228167e-05
5018,wind,36,8.315645169228167e-05
5025,w.,36,8.315645169228167e-05
5010,unorganized,36,8.315645169228167e-05
5024,dock,36,8.315645169228167e-05
5043,monkey,36,8.315645169228167e-05
5036,elevated,36,8.315645169228167e-05
5037,assist,36,8.315645169228167e-05
5040,s.,36,8.315645169228167e-05
5058,scallion,36,8.315645169228167e-05
5035,slightest,36,8.315645169228167e-05
5047,partake,36,8.315645169228167e-05
5112,digiorno,35,8.28576799292372e-05
5159,peppercorn,35,8.28576799292372e-05
5164,pasquale,35,8.28576799292372e-05
5084,assembly,35,8.28576799292372e-05
5062,study,36,8.284656965267005e-05
5046,clever,36,8.284656965267005e-05
5065,spotless,36,8.284656965267005e-05
5051,fresher,36,8.284656965267005e-05
5034,freak,36,8.284656965267005e-05
5055,nonsense,36,8.284656965267005e-05
5012,hesitation,36,8.284656965267005e-05
5068,headache,36,8.284656965267005e-05
5029,scenery,36,8.284656965267005e-05
5033,diablo,36,8.284656965267005e-05
5066,slap,36,8.284656965267005e-05
5028,bust,36,8.284656965267005e-05
5023,managing,36,8.284656965267005e-05
5020,tow,36,8.284656965267005e-05
5042,caution,36,8.284656965267005e-05
5031,sheer,36,8.284656965267005e-05
5100,sundae,35,8.249511886848408e-05
5148,adrian,35,8.249511886848408e-05
5153,cabernet,35,8.249511886848408e-05
5098,boom,35,8.249511886848408e-05
5102,shipwreck,35,8.249511886848408e-05
5110,santo,35,8.249511886848408e-05
5086,odor,35,8.249511886848408e-05
5095,dr.,35,8.214444722199605e-05
5128,spell,35,8.214444722199605e-05
5103,ross,35,8.214444722199605e-05
5123,france,35,8.214444722199605e-05
5109,peter,35,8.214444722199605e-05
5223,shack,34,8.203224849473944e-05
5209,on-line,34,8.203224849473944e-05
5295,gnocci,33,8.186958348817473e-05
5104,flavour,35,8.180490990970477e-05
5140,1pm,35,8.180490990970477e-05
5077,malnati,35,8.180490990970477e-05
5085,mighty,35,8.180490990970477e-05
5124,twin,35,8.180490990970477e-05
5121,unseasoned,35,8.180490990970477e-05
5218,pronto,34,8.16247857171289e-05
5181,gioninos,34,8.16247857171289e-05
5143,twinsburg,35,8.14758215743365e-05
5135,accepting,35,8.14758215743365e-05
5147,fingerling,35,8.14758215743365e-05
5118,singing,35,8.14758215743365e-05
5074,baguette,35,8.14758215743365e-05
5096,strength,35,8.14758215743365e-05
5089,difficulty,35,8.14758215743365e-05
5117,seeking,35,8.115655825300789e-05
5152,buttered,35,8.115655825300789e-05
5142,scared,35,8.115655825300789e-05
5105,overnight,35,8.115655825300789e-05
5145,gritty,35,8.115655825300789e-05
5097,bulk,35,8.115655825300789e-05
5151,episode,35,8.115655825300789e-05
5092,belong,35,8.115655825300789e-05
5136,haunt,35,8.115655825300789e-05
5160,requesting,35,8.115655825300789e-05
5162,shoot,35,8.115655825300789e-05
5163,collect,35,8.115655825300789e-05
5087,ghost,35,8.115655825300789e-05
5082,flop,35,8.115655825300789e-05
5138,lap,35,8.115655825300789e-05
5155,mmmmm,35,8.115655825300789e-05
5129,los,35,8.115655825300789e-05
5120,tablecloth,35,8.115655825300789e-05
5125,mancini,35,8.115655825300789e-05
5113,discounted,35,8.115655825300789e-05
5108,old-school,35,8.115655825300789e-05
5115,patronage,35,8.115655825300789e-05
5126,arranged,35,8.115655825300789e-05
5212,sbarro,34,8.085488028326216e-05
5079,squeezed,35,8.084655025638496e-05
5080,hts,35,8.084655025638496e-05
5081,uniquely,35,8.084655025638496e-05
5075,shoppe,35,8.084655025638496e-05
5090,outta,35,8.084655025638496e-05
5137,peace,35,8.084655025638496e-05
5119,chewiness,35,8.084655025638496e-05
5088,claiming,35,8.084655025638496e-05
5122,professionalism,35,8.084655025638496e-05
5114,severe,35,8.084655025638496e-05
5161,insalata,35,8.084655025638496e-05
5073,hectic,35,8.084655025638496e-05
5158,akin,35,8.084655025638496e-05
5107,tolerate,35,8.084655025638496e-05
5116,filler,35,8.084655025638496e-05
5133,fooled,35,8.084655025638496e-05
5132,referred,35,8.084655025638496e-05
5141,horrific,35,8.084655025638496e-05
5106,expanding,35,8.084655025638496e-05
5093,newest,35,8.084655025638496e-05
5139,surly,35,8.084655025638496e-05
5101,graciously,35,8.084655025638496e-05
5134,horrid,35,8.084655025638496e-05
5131,remedy,35,8.084655025638496e-05
5099,kicking,35,8.084655025638496e-05
5130,noticing,35,8.084655025638496e-05
5149,corking,35,8.084655025638496e-05
5150,crossed,35,8.084655025638496e-05
5111,formed,35,8.084655025638496e-05
5127,glory,35,8.084655025638496e-05
5094,causing,35,8.084655025638496e-05
5167,dino,34,8.04903176455447e-05
5207,lactose,34,8.04903176455447e-05
5213,italia,34,8.04903176455447e-05
5216,velvet,34,8.04903176455447e-05
5220,brulee,34,8.04903176455447e-05
5312,gianna,33,8.046030635314068e-05
5463,sainatos,31,8.02863209693465e-05
5219,frosting,34,8.013811547224167e-05
5229,dispenser,34,8.013811547224167e-05
5195,shipped,34,8.013811547224167e-05
5288,carol,33,8.003116026045632e-05
5326,smoothy,33,8.003116026045632e-05
5225,tournament,34,7.97974630156533e-05
5242,micro,34,7.97974630156533e-05
5215,spelling,34,7.97974630156533e-05
5249,distinctive,34,7.97974630156533e-05
5211,button,34,7.97974630156533e-05
5210,remark,34,7.97974630156533e-05
5236,greeter,34,7.97974630156533e-05
5169,nowait,34,7.97974630156533e-05
5168,soppressata,34,7.97974630156533e-05
5170,intolerant,34,7.97974630156533e-05
5173,non-pizza,34,7.97974630156533e-05
5180,ramp,34,7.97974630156533e-05
5177,fontina,34,7.97974630156533e-05
5230,rob,34,7.946762676942749e-05
5188,shouting,34,7.946762676942749e-05
5182,aisle,34,7.946762676942749e-05
5224,spongy,34,7.946762676942749e-05
5178,hallway,34,7.946762676942749e-05
5204,staffing,34,7.946762676942749e-05
5232,fence,34,7.946762676942749e-05
5186,cu,34,7.946762676942749e-05
5175,silence,34,7.946762676942749e-05
5243,well-seasoned,34,7.946762676942749e-05
5245,pal,34,7.946762676942749e-05
5199,distributed,34,7.946762676942749e-05
5196,detailed,34,7.946762676942749e-05
5184,atleast,34,7.946762676942749e-05
5391,manti,32,7.938868701883611e-05
5294,allergen,33,7.922405672544864e-05
5214,goodbye,34,7.914794095792688e-05
5227,ish,34,7.914794095792688e-05
5244,intrusive,34,7.914794095792688e-05
5165,film,34,7.914794095792688e-05
5176,glazed,34,7.914794095792688e-05
5235,horror,34,7.914794095792688e-05
5234,summertime,34,7.914794095792688e-05
5205,nashville,34,7.914794095792688e-05
5166,wee,34,7.914794095792688e-05
5192,highland,34,7.914794095792688e-05
5201,letter,34,7.914794095792688e-05
5171,juke,34,7.914794095792688e-05
5179,position,34,7.914794095792688e-05
5222,patrick,34,7.914794095792688e-05
5190,locate,34,7.914794095792688e-05
5208,ship,34,7.914794095792688e-05
5290,perfectta,33,7.884350547958698e-05
5293,berea,33,7.884350547958698e-05
5323,eighth,33,7.884350547958698e-05
5311,perry,33,7.884350547958698e-05
5304,kevin,33,7.884350547958698e-05
5246,messing,34,7.883779944577908e-05
5185,non-existent,34,7.883779944577908e-05
5197,nightly,34,7.883779944577908e-05
5198,unimpressive,34,7.883779944577908e-05
5250,displayed,34,7.883779944577908e-05
5200,united,34,7.883779944577908e-05
5174,sweetest,34,7.883779944577908e-05
5247,foundation,34,7.883779944577908e-05
5172,purely,34,7.883779944577908e-05
5194,senior,34,7.883779944577908e-05
5202,thee,34,7.883779944577908e-05
5183,3am,34,7.883779944577908e-05
5231,coma,34,7.883779944577908e-05
5206,infamous,34,7.883779944577908e-05
5228,math,34,7.883779944577908e-05
5237,skipping,34,7.883779944577908e-05
5203,savor,34,7.883779944577908e-05
5187,foul,34,7.883779944577908e-05
5238,crime,34,7.883779944577908e-05
5191,profit,34,7.883779944577908e-05
5189,identical,34,7.883779944577908e-05
5239,mendota,34,7.883779944577908e-05
5221,minded,34,7.883779944577908e-05
5226,remodeling,34,7.883779944577908e-05
5240,tire,34,7.883779944577908e-05
5241,chandelier,34,7.883779944577908e-05
5233,specified,34,7.883779944577908e-05
5299,army,33,7.847679556904857e-05
5258,antica,33,7.847679556904857e-05
5260,sand,33,7.812295536185222e-05
5322,melissa,33,7.812295536185222e-05
5478,dipietro,31,7.790579647407987e-05
5287,captain,33,7.778111207599929e-05
5306,purse,33,7.778111207599929e-05
5254,ceasar,33,7.778111207599929e-05
5321,owe,33,7.778111207599929e-05
5266,sh,33,7.778111207599929e-05
5292,bday,33,7.778111207599929e-05
5317,tattoo,33,7.778111207599929e-05
5314,check-in,33,7.778111207599929e-05
5298,stolen,33,7.778111207599929e-05
5275,lee,33,7.745047880931057e-05
5296,s'mores,33,7.745047880931057e-05
5273,horse,33,7.745047880931057e-05
5278,garfield,33,7.745047880931057e-05
5305,visually,33,7.745047880931057e-05
5282,noteworthy,33,7.745047880931057e-05
5269,noir,33,7.745047880931057e-05
5285,turnover,33,7.745047880931057e-05
5264,sun-dried,33,7.745047880931057e-05
5267,cranky,33,7.745047880931057e-05
5251,digging,33,7.745047880931057e-05
5316,rubbed,33,7.745047880931057e-05
5512,marotta,31,7.739365578440553e-05
5404,zeppole,32,7.720682211269595e-05
5318,freeze,33,7.713034362915022e-05
5328,mirror,33,7.713034362915022e-05
5308,technique,33,7.713034362915022e-05
5307,hyped,33,7.713034362915022e-05
5252,reccomend,33,7.713034362915022e-05
5262,louder,33,7.713034362915022e-05
5302,castle,33,7.713034362915022e-05
5289,creaminess,33,7.713034362915022e-05
5315,upsetting,33,7.713034362915022e-05
5268,buyer,33,7.713034362915022e-05
5327,distracted,33,7.713034362915022e-05
5325,exclusively,33,7.713034362915022e-05
5324,palette,33,7.713034362915022e-05
5281,luscious,33,7.713034362915022e-05
5279,logo,33,7.713034362915022e-05
5341,labeled,32,7.682332773376838e-05
5320,cleanest,33,7.682006034151728e-05
5319,strangely,33,7.682006034151728e-05
5313,download,33,7.682006034151728e-05
5284,low-key,33,7.682006034151728e-05
5310,heavier,33,7.682006034151728e-05
5276,hankering,33,7.682006034151728e-05
5256,reheats,33,7.682006034151728e-05
5257,neighboring,33,7.682006034151728e-05
5255,mixing,33,7.682006034151728e-05
5259,someday,33,7.682006034151728e-05
5253,critique,33,7.682006034151728e-05
5261,contains,33,7.682006034151728e-05
5263,unsanitary,33,7.682006034151728e-05
5270,conscious,33,7.682006034151728e-05
5271,bat,33,7.682006034151728e-05
5272,buzzing,33,7.682006034151728e-05
5265,dusting,33,7.682006034151728e-05
5277,foldable,33,7.682006034151728e-05
5280,intriguing,33,7.682006034151728e-05
5303,skimped,33,7.682006034151728e-05
5301,actively,33,7.682006034151728e-05
5300,experiencing,33,7.682006034151728e-05
5297,remembering,33,7.682006034151728e-05
5291,supermarket,33,7.682006034151728e-05
5286,disclaimer,33,7.682006034151728e-05
5283,sorely,33,7.682006034151728e-05
5309,refer,33,7.682006034151728e-05
5361,harlow,32,7.645430834384192e-05
5338,junior,32,7.645430834384192e-05
5365,santos,32,7.645430834384192e-05
5359,whip,32,7.609871085483499e-05
5360,carmelized,32,7.609871085483499e-05
5394,vendor,32,7.609871085483499e-05
5352,trump,32,7.609871085483499e-05
5371,hiccup,32,7.575559307815973e-05
5347,nite,32,7.575559307815973e-05
5373,nah,32,7.575559307815973e-05
5494,pepperoncini,31,7.558392414992003e-05
5509,jj,31,7.558392414992003e-05
5460,npl,31,7.558392414992003e-05
5337,petty,32,7.542410867975689e-05
5372,gun,32,7.542410867975689e-05
5370,science,32,7.542410867975689e-05
5382,grove,32,7.542410867975689e-05
5389,theory,32,7.542410867975689e-05
5330,diameter,32,7.542410867975689e-05
5405,applebee,32,7.542410867975689e-05
5358,depressing,32,7.542410867975689e-05
5406,homeless,32,7.542410867975689e-05
5354,cheesey,32,7.542410867975689e-05
5344,milanese,32,7.542410867975689e-05
5342,september,32,7.542410867975689e-05
5351,sara,32,7.542410867975689e-05
5474,grouper,31,7.518078691133775e-05
5513,greenpointer,31,7.518078691133775e-05
5434,supervisor,31,7.518078691133775e-05
5384,happiness,32,7.510349460296782e-05
5383,connection,32,7.510349460296782e-05
5399,woke,32,7.510349460296782e-05
5400,slim,32,7.510349460296782e-05
5380,biz,32,7.510349460296782e-05
5379,marketing,32,7.510349460296782e-05
5378,finely,32,7.510349460296782e-05
5377,yinzer,32,7.510349460296782e-05
5395,imagined,32,7.510349460296782e-05
5407,boyardee,32,7.510349460296782e-05
5355,drooling,32,7.510349460296782e-05
5362,sanitary,32,7.510349460296782e-05
5367,project,32,7.510349460296782e-05
5350,february,32,7.510349460296782e-05
5329,excess,32,7.510349460296782e-05
5346,a/c,32,7.510349460296782e-05
5336,artery,32,7.510349460296782e-05
5374,payed,32,7.510349460296782e-05
5435,coin,31,7.47941089216742e-05
5410,abo,31,7.47941089216742e-05
5422,van,31,7.47941089216742e-05
5467,hopped,31,7.47941089216742e-05
5482,toscana,31,7.47941089216742e-05
5472,bocce,31,7.47941089216742e-05
5471,roberto,31,7.47941089216742e-05
5470,mocha,31,7.47941089216742e-05
5340,family-friendly,32,7.479306048887293e-05
5335,ironically,32,7.479306048887293e-05
5348,frequenting,32,7.479306048887293e-05
5334,retail,32,7.479306048887293e-05
5333,dab,32,7.479306048887293e-05
5331,westside,32,7.479306048887293e-05
5339,threatening,32,7.479306048887293e-05
5409,unhelpful,32,7.479306048887293e-05
5408,farther,32,7.479306048887293e-05
5376,suffice,32,7.479306048887293e-05
5343,describing,32,7.479306048887293e-05
5345,flair,32,7.479306048887293e-05
5375,playoff,32,7.479306048887293e-05
5332,unsatisfied,32,7.479306048887293e-05
5403,suited,32,7.479306048887293e-05
5381,texting,32,7.479306048887293e-05
5388,spot-on,32,7.479306048887293e-05
5387,munch,32,7.479306048887293e-05
5357,tossing,32,7.479306048887293e-05
5386,lunch/dinner,32,7.479306048887293e-05
5385,fist,32,7.479306048887293e-05
5363,fairness,32,7.479306048887293e-05
5392,mouthwatering,32,7.479306048887293e-05
5393,unlikely,32,7.479306048887293e-05
5364,umm,32,7.479306048887293e-05
5402,defense,32,7.479306048887293e-05
5366,absent,32,7.479306048887293e-05
5368,luster,32,7.479306048887293e-05
5369,user,32,7.479306048887293e-05
5356,notable,32,7.479306048887293e-05
5353,favorable,32,7.479306048887293e-05
5396,neglected,32,7.479306048887293e-05
5397,suggesting,32,7.479306048887293e-05
5398,mate,32,7.479306048887293e-05
5349,enthusiasm,32,7.479306048887293e-05
5401,skimping,32,7.479306048887293e-05
5390,faith,32,7.479306048887293e-05
5444,halloween,31,7.442259874208811e-05
5461,scrambled,31,7.442259874208811e-05
5441,scotch,31,7.442259874208811e-05
5455,a.m.,31,7.442259874208811e-05
5480,rabe,31,7.442259874208811e-05
5431,oops,31,7.406511120809687e-05
5438,emailed,31,7.406511120809687e-05
5447,stressful,31,7.406511120809687e-05
5496,iceburg,31,7.406511120809687e-05
5491,net,31,7.406511120809687e-05
5469,grapefruit,31,7.406511120809687e-05
5425,cucina,31,7.406511120809687e-05
5481,nicole,31,7.406511120809687e-05
5430,hired,31,7.372062614062139e-05
5465,virgin,31,7.372062614062139e-05
5440,allen,31,7.372062614062139e-05
5504,concrete,31,7.372062614062139e-05
5506,cottage,31,7.372062614062139e-05
5436,hangry,31,7.372062614062139e-05
5510,dragged,31,7.372062614062139e-05
5458,veltre,31,7.372062614062139e-05
5459,flourless,31,7.338823079446723e-05
5511,tenderloin,31,7.338823079446723e-05
5487,sirloin,31,7.338823079446723e-05
5466,ole,31,7.338823079446723e-05
5508,observed,31,7.338823079446723e-05
5468,bridal,31,7.338823079446723e-05
5493,2x,31,7.338823079446723e-05
5473,verify,31,7.338823079446723e-05
5445,edgar,31,7.338823079446723e-05
5454,offended,31,7.338823079446723e-05
5411,ex,31,7.338823079446723e-05
5452,aspinwall,31,7.338823079446723e-05
5423,definition,31,7.338823079446723e-05
5457,appreciation,31,7.306710528351447e-05
5419,jealous,31,7.306710528351447e-05
5426,togo,31,7.306710528351447e-05
5424,unfamiliar,31,7.306710528351447e-05
5492,reflected,31,7.306710528351447e-05
